year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,role,experience
2025,MI,FT,Data Scientist,96500,USD,96500,US,100,US,M,Data Scientist,Mid
2025,SE,FT,Data Engineer,100500,USD,100500,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,76000,USD,76000,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,93600,EUR,98526,LT,0,LT,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,62400,EUR,65684,LT,0,LT,M,Data Engineer,Senior
2025,SE,FT,Data Scientist,183600,USD,183600,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,104040,USD,104040,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Machine Learning Engineer,174000,USD,174000,US,0,US,M,ML Engineer,Senior
2025,SE,FT,Machine Learning Engineer,109000,USD,109000,US,0,US,M,ML Engineer,Senior
2025,EN,FT,Data Analyst,90000,USD,90000,US,0,US,M,Data Analyst,Entry
2025,EN,FT,Data Analyst,77000,USD,77000,US,0,US,M,Data Analyst,Entry
2025,MI,FT,Data Analyst,90000,USD,90000,US,100,US,M,Data Analyst,Mid
2025,MI,FT,Data Analyst,80000,USD,80000,US,100,US,M,Data Analyst,Mid
2025,SE,FT,Data Engineer,180000,USD,180000,US,100,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,125000,USD,125000,US,100,US,M,Data Engineer,Senior
2025,EN,FT,Data Engineer,77000,EUR,81052,NL,0,NL,M,Data Engineer,Entry
2025,SE,FT,Data Scientist,249390,USD,249390,US,100,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,151170,USD,151170,US,100,US,M,Data Scientist,Senior
2025,MI,FT,Data Scientist,107502,USD,107502,US,0,US,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,71668,USD,71668,US,0,US,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,154100,USD,154100,US,0,US,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,114900,USD,114900,US,0,US,M,Data Scientist,Mid
2025,SE,FT,Data Engineer,250000,USD,250000,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,225000,USD,225000,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,225000,USD,225000,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M,Data Engineer,Senior
2025,MI,FT,Data Engineer,203000,USD,203000,US,0,US,M,Data Engineer,Mid
2025,MI,FT,Data Engineer,123000,USD,123000,US,0,US,M,Data Engineer,Mid
2025,MI,FT,Data Analyst,88560,USD,88560,US,100,US,M,Data Analyst,Mid
2025,MI,FT,Data Analyst,55350,USD,55350,US,100,US,M,Data Analyst,Mid
2025,SE,FT,Data Scientist,189175,USD,189175,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,104650,USD,104650,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,162150,USD,162150,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,89700,USD,89700,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Engineer,220000,USD,220000,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M,Data Engineer,Senior
2025,MI,FT,Data Engineer,202700,USD,202700,US,0,US,M,Data Engineer,Mid
2025,MI,FT,Data Engineer,142200,USD,142200,US,0,US,M,Data Engineer,Mid
2025,MI,FT,Data Engineer,202700,USD,202700,US,0,US,M,Data Engineer,Mid
2025,MI,FT,Data Engineer,142200,USD,142200,US,0,US,M,Data Engineer,Mid
2025,MI,FT,Data Engineer,202700,USD,202700,US,0,US,M,Data Engineer,Mid
2025,MI,FT,Data Engineer,142200,USD,142200,US,0,US,M,Data Engineer,Mid
2025,SE,FT,Data Scientist,120750,USD,120750,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,89250,USD,89250,US,0,US,M,Data Scientist,Senior
2025,MI,FT,Data Scientist,148000,USD,148000,CA,0,CA,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,88800,USD,88800,CA,0,CA,M,Data Scientist,Mid
2025,MI,FT,Machine Learning Engineer,210000,USD,210000,US,0,US,M,ML Engineer,Mid
2025,MI,FT,Machine Learning Engineer,115500,USD,115500,US,0,US,M,ML Engineer,Mid
2025,SE,FT,Data Analyst,124400,USD,124400,US,0,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,99100,USD,99100,US,0,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,175000,USD,175000,US,100,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,165000,USD,165000,US,100,US,M,Data Analyst,Senior
2025,EN,FT,Data Analyst,74000,USD,74000,US,0,US,M,Data Analyst,Entry
2025,EX,FT,Data Analyst,170760,USD,170760,US,0,US,M,Data Analyst,Executive
2025,EX,FT,Data Analyst,113840,USD,113840,US,0,US,M,Data Analyst,Executive
2025,SE,FT,Data Scientist,163800,USD,163800,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,88200,USD,88200,US,0,US,M,Data Scientist,Senior
2025,MI,FT,Data Scientist,242200,USD,242200,US,100,US,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,153800,USD,153800,US,100,US,M,Data Scientist,Mid
2025,SE,FT,Data Scientist,209300,USD,209300,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,80000,USD,80000,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Analyst,143320,USD,143320,US,0,US,M,Data Analyst,Senior
2025,EN,FT,Data Analyst,70000,USD,70000,US,100,US,M,Data Analyst,Entry
2025,EN,FT,Data Analyst,50000,USD,50000,US,100,US,M,Data Analyst,Entry
2025,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Analyst,154700,USD,154700,US,100,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,86000,USD,86000,US,100,US,M,Data Analyst,Senior
2025,SE,FT,Analytics Engineer,219400,USD,219400,US,0,US,M,Analytics Engineer,Senior
2025,SE,FT,Analytics Engineer,131600,USD,131600,US,0,US,M,Analytics Engineer,Senior
2025,EN,FT,Data Analyst,70960,USD,70960,US,0,US,M,Data Analyst,Entry
2025,EN,FT,Data Analyst,47300,USD,47300,US,0,US,M,Data Analyst,Entry
2025,SE,FT,Data Engineer,234000,USD,234000,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,117000,USD,117000,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,165000,USD,165000,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,99000,USD,99000,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Scientist,126800,USD,126800,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,88400,USD,88400,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,163116,USD,163116,US,100,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,97870,USD,97870,US,100,US,M,Data Scientist,Senior
2025,MI,FT,Data Scientist,172000,USD,172000,US,0,US,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,75600,USD,75600,US,0,US,M,Data Scientist,Mid
2025,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,145000,USD,145000,US,100,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,Data Engineer,Senior
2025,EX,FT,Data Engineer,146650,GBP,185632,GB,0,GB,M,Data Engineer,Executive
2025,EX,FT,Data Engineer,124653,GBP,157788,GB,0,GB,M,Data Engineer,Executive
2025,SE,FT,Data Analyst,156000,USD,156000,US,0,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,87000,USD,87000,US,0,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,120000,USD,120000,US,100,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,90000,USD,90000,US,100,US,M,Data Analyst,Senior
2025,SE,FT,Machine Learning Engineer,255000,USD,255000,US,100,US,M,ML Engineer,Senior
2025,SE,FT,Machine Learning Engineer,190000,USD,190000,US,100,US,M,ML Engineer,Senior
2025,MI,FT,Machine Learning Engineer,220000,USD,220000,US,100,US,M,ML Engineer,Mid
2025,MI,FT,Machine Learning Engineer,155000,USD,155000,US,100,US,M,ML Engineer,Mid
2025,SE,FT,Machine Learning Engineer,283600,USD,283600,US,0,US,M,ML Engineer,Senior
2025,SE,FT,Machine Learning Engineer,160700,USD,160700,US,0,US,M,ML Engineer,Senior
2025,SE,FT,Machine Learning Engineer,201500,USD,201500,US,0,US,M,ML Engineer,Senior
2025,SE,FT,Machine Learning Engineer,170500,USD,170500,US,0,US,M,ML Engineer,Senior
2025,SE,FT,Data Analyst,125000,USD,125000,US,0,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,115000,USD,115000,US,0,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,140000,USD,140000,US,0,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,110000,USD,110000,US,0,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,140000,USD,140000,US,0,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,110000,USD,110000,US,0,US,M,Data Analyst,Senior
2025,EN,FT,Data Analyst,110300,USD,110300,US,0,US,M,Data Analyst,Entry
2025,EN,FT,Data Analyst,78100,USD,78100,US,0,US,M,Data Analyst,Entry
2025,MI,FT,Data Scientist,140000,USD,140000,US,0,US,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,140000,USD,140000,US,0,US,M,Data Scientist,Mid
2025,SE,FT,Data Scientist,242600,USD,242600,US,100,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,168700,USD,168700,US,100,US,M,Data Scientist,Senior
2025,MI,FT,Data Scientist,223400,USD,223400,US,0,US,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,96800,USD,96800,US,0,US,M,Data Scientist,Mid
2025,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,Data Engineer,Senior
2025,SE,CT,Data Engineer,180000,USD,180000,US,100,US,M,Data Engineer,Senior
2025,SE,CT,Data Engineer,160000,USD,160000,US,100,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,210000,USD,210000,US,100,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M,Data Engineer,Senior
2025,SE,FT,Analytics Engineer,178000,USD,178000,US,100,US,M,Analytics Engineer,Senior
2025,SE,FT,Analytics Engineer,157000,USD,157000,US,100,US,M,Analytics Engineer,Senior
2025,SE,FT,Machine Learning Engineer,230000,USD,230000,US,0,US,M,ML Engineer,Senior
2025,SE,FT,Machine Learning Engineer,170000,USD,170000,US,0,US,M,ML Engineer,Senior
2025,SE,FT,Data Analyst,92423,USD,92423,US,0,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,92423,USD,92423,US,0,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,94057,USD,94057,US,0,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,66206,USD,66206,US,0,US,M,Data Analyst,Senior
2025,EN,FT,Data Analyst,125000,USD,125000,US,0,US,M,Data Analyst,Entry
2025,EN,FT,Data Analyst,62500,USD,62500,US,0,US,M,Data Analyst,Entry
2025,SE,FT,Data Scientist,149500,USD,149500,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,92000,USD,92000,US,0,US,M,Data Scientist,Senior
2025,MI,FT,Data Scientist,260000,USD,260000,US,0,US,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,130000,USD,130000,US,0,US,M,Data Scientist,Mid
2025,SE,FT,Data Scientist,111996,USD,111996,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,86500,USD,86500,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,155000,USD,155000,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,80000,USD,80000,US,0,US,M,Data Scientist,Senior
2025,MI,FT,Data Engineer,171000,USD,171000,US,0,US,M,Data Engineer,Mid
2025,MI,FT,Data Engineer,114000,USD,114000,US,0,US,M,Data Engineer,Mid
2025,EN,FT,Data Analyst,103100,USD,103100,US,0,US,M,Data Analyst,Entry
2025,EN,FT,Data Analyst,66500,USD,66500,US,0,US,M,Data Analyst,Entry
2025,EN,FT,Data Analyst,98865,USD,98865,US,0,US,M,Data Analyst,Entry
2025,EN,FT,Data Analyst,61892,USD,61892,US,0,US,M,Data Analyst,Entry
2025,EN,CT,Data Engineer,110000,USD,110000,US,0,US,M,Data Engineer,Entry
2025,EN,CT,Data Engineer,92000,USD,92000,US,0,US,M,Data Engineer,Entry
2025,MI,FT,Data Engineer,100000,USD,100000,US,100,US,M,Data Engineer,Mid
2025,MI,FT,Data Engineer,80000,USD,80000,US,100,US,M,Data Engineer,Mid
2025,MI,FT,Data Scientist,220400,USD,220400,US,0,US,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,133500,USD,133500,US,0,US,M,Data Scientist,Mid
2025,SE,FT,Machine Learning Engineer,248400,USD,248400,US,0,US,M,ML Engineer,Senior
2025,SE,FT,Machine Learning Engineer,139800,USD,139800,US,0,US,M,ML Engineer,Senior
2025,MI,FT,Data Engineer,106899,USD,106899,US,0,US,M,Data Engineer,Mid
2025,MI,FT,Data Engineer,71266,USD,71266,US,0,US,M,Data Engineer,Mid
2025,SE,FT,Data Analyst,101880,USD,101880,US,100,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,63720,USD,63720,US,100,US,M,Data Analyst,Senior
2025,MI,FT,Data Scientist,166810,USD,166810,US,100,US,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,98124,USD,98124,US,100,US,M,Data Scientist,Mid
2025,EN,FT,Data Analyst,85000,USD,85000,US,100,US,M,Data Analyst,Entry
2025,EN,FT,Data Analyst,75000,USD,75000,US,100,US,M,Data Analyst,Entry
2025,SE,FT,Data Engineer,188550,USD,188550,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,130100,USD,130100,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Machine Learning Engineer,228790,USD,228790,US,0,US,M,ML Engineer,Senior
2025,SE,FT,Machine Learning Engineer,136190,USD,136190,US,0,US,M,ML Engineer,Senior
2025,SE,FT,Data Scientist,165600,USD,165600,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,145100,USD,145100,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,128000,USD,128000,US,100,US,M,Data Engineer,Senior
2025,EX,FT,Data Engineer,234000,USD,234000,US,0,US,M,Data Engineer,Executive
2025,EX,FT,Data Engineer,156000,USD,156000,US,0,US,M,Data Engineer,Executive
2025,EN,FT,Data Analyst,76000,USD,76000,US,0,US,M,Data Analyst,Entry
2025,EN,FT,Data Analyst,52000,USD,52000,US,0,US,M,Data Analyst,Entry
2025,EN,FT,Data Analyst,85056,EUR,89532,NL,0,NL,M,Data Analyst,Entry
2025,EN,FT,Data Analyst,52404,EUR,55162,NL,0,NL,M,Data Analyst,Entry
2025,MI,FT,Data Analyst,144000,USD,144000,US,0,US,M,Data Analyst,Mid
2025,MI,FT,Data Analyst,72000,USD,72000,US,0,US,M,Data Analyst,Mid
2025,MI,FT,Data Scientist,120000,USD,120000,US,0,US,M,Data Scientist,Mid
2025,SE,FT,Data Scientist,137972,USD,137972,US,100,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,82783,USD,82783,US,100,US,M,Data Scientist,Senior
2025,MI,FT,Data Scientist,172000,USD,172000,US,0,US,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,75600,USD,75600,US,0,US,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,154000,USD,154000,US,0,US,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,172000,USD,172000,US,0,US,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,75600,USD,75600,US,0,US,M,Data Scientist,Mid
2025,EN,FT,Data Analyst,111900,USD,111900,US,100,US,M,Data Analyst,Entry
2025,EN,FT,Data Analyst,84100,USD,84100,US,100,US,M,Data Analyst,Entry
2025,SE,FT,Data Analyst,137000,USD,137000,US,0,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,60400,USD,60400,US,0,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,82512,USD,82512,US,0,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,61404,USD,61404,US,0,US,M,Data Analyst,Senior
2025,SE,FT,Data Engineer,125000,USD,125000,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,172000,USD,172000,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,75600,USD,75600,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Analyst,160000,USD,160000,US,0,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,75000,USD,75000,US,0,US,M,Data Analyst,Senior
2025,EN,FT,Data Scientist,81000,USD,81000,US,100,US,M,Data Scientist,Entry
2025,MI,FT,Data Scientist,212800,USD,212800,US,0,US,L,Data Scientist,Mid
2025,MI,FT,Data Scientist,125500,USD,125500,US,0,US,L,Data Scientist,Mid
2025,SE,FT,Data Analyst,108810,USD,108810,US,0,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,87050,USD,87050,US,0,US,M,Data Analyst,Senior
2025,SE,FT,Machine Learning Engineer,199500,USD,199500,US,0,US,M,ML Engineer,Senior
2025,SE,FT,Machine Learning Engineer,125000,USD,125000,US,0,US,M,ML Engineer,Senior
2025,SE,FT,Analytics Engineer,100000,USD,100000,US,100,US,M,Analytics Engineer,Senior
2025,SE,FT,Analytics Engineer,100000,USD,100000,US,100,US,M,Analytics Engineer,Senior
2025,MI,FT,Data Engineer,89000,USD,89000,US,100,US,M,Data Engineer,Mid
2025,MI,FT,Data Engineer,75000,USD,75000,US,100,US,M,Data Engineer,Mid
2025,SE,FT,Data Engineer,174500,USD,174500,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,182750,USD,182750,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,129400,USD,129400,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Machine Learning Engineer,252000,USD,252000,US,0,US,M,ML Engineer,Senior
2025,SE,FT,Machine Learning Engineer,168000,USD,168000,US,0,US,M,ML Engineer,Senior
2025,MI,FT,Data Scientist,138000,USD,138000,US,100,US,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,90000,USD,90000,US,100,US,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,120000,USD,120000,CA,0,CA,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,80000,USD,80000,CA,0,CA,M,Data Scientist,Mid
2025,EN,FT,Data Scientist,110000,USD,110000,US,0,US,M,Data Scientist,Entry
2025,EN,FT,Data Scientist,90000,USD,90000,US,0,US,M,Data Scientist,Entry
2025,SE,FT,Data Scientist,207000,USD,207000,US,100,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,149800,USD,149800,US,100,US,M,Data Scientist,Senior
2025,EN,FT,Data Analyst,145000,USD,145000,US,100,US,M,Data Analyst,Entry
2025,EN,FT,Data Analyst,90000,USD,90000,US,100,US,M,Data Analyst,Entry
2025,EN,FT,Data Analyst,46000,USD,46000,US,0,US,M,Data Analyst,Entry
2025,EN,FT,Data Analyst,52000,USD,52000,US,100,US,M,Data Analyst,Entry
2025,EN,FT,Data Analyst,75000,USD,75000,US,0,US,M,Data Analyst,Entry
2025,EN,FT,Data Analyst,65000,USD,65000,US,0,US,M,Data Analyst,Entry
2025,SE,FT,Analytics Engineer,213500,USD,213500,US,0,US,M,Analytics Engineer,Senior
2025,SE,FT,Analytics Engineer,174000,USD,174000,US,0,US,M,Analytics Engineer,Senior
2025,SE,FT,Analytics Engineer,204000,USD,204000,US,100,US,M,Analytics Engineer,Senior
2025,SE,FT,Analytics Engineer,173000,USD,173000,US,100,US,M,Analytics Engineer,Senior
2025,MI,FT,Analytics Engineer,140000,USD,140000,US,100,US,M,Analytics Engineer,Mid
2025,MI,FT,Analytics Engineer,120000,USD,120000,US,100,US,M,Analytics Engineer,Mid
2025,MI,FT,Data Engineer,75000,USD,75000,US,0,US,M,Data Engineer,Mid
2025,SE,FT,Data Engineer,232300,USD,232300,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,171700,USD,171700,US,0,US,M,Data Engineer,Senior
2025,MI,FT,Data Analyst,84000,EUR,88421,DE,0,DE,L,Data Analyst,Mid
2025,SE,FT,Data Engineer,135000,USD,135000,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,Data Engineer,Senior
2025,MI,FT,Data Engineer,150000,USD,150000,AU,0,AU,M,Data Engineer,Mid
2025,MI,FT,Data Engineer,90000,USD,90000,AU,0,AU,M,Data Engineer,Mid
2025,MI,FT,Data Analyst,176000,USD,176000,US,0,US,M,Data Analyst,Mid
2025,MI,FT,Data Analyst,124000,USD,124000,US,0,US,M,Data Analyst,Mid
2025,SE,FT,Data Analyst,121688,USD,121688,US,100,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,82969,USD,82969,US,100,US,M,Data Analyst,Senior
2025,EN,FT,Data Analyst,87943,USD,87943,CA,0,CA,M,Data Analyst,Entry
2025,EN,FT,Data Analyst,70354,USD,70354,CA,0,CA,M,Data Analyst,Entry
2025,SE,FT,Data Scientist,173160,USD,173160,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,115440,USD,115440,US,0,US,M,Data Scientist,Senior
2025,MI,FT,Data Scientist,80328,EUR,84555,NL,0,NL,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,128000,USD,128000,US,0,US,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,80000,USD,80000,US,0,US,M,Data Scientist,Mid
2025,SE,FT,Data Scientist,165000,USD,165000,US,0,US,M,Data Scientist,Senior
2025,MI,PT,Data Engineer,160000,USD,160000,US,100,US,M,Data Engineer,Mid
2025,MI,PT,Data Engineer,140000,USD,140000,US,100,US,M,Data Engineer,Mid
2025,MI,FT,Data Engineer,75000,USD,75000,US,100,US,M,Data Engineer,Mid
2025,SE,FT,Analytics Engineer,237900,USD,237900,US,0,US,M,Analytics Engineer,Senior
2025,SE,FT,Analytics Engineer,137900,USD,137900,US,0,US,M,Analytics Engineer,Senior
2025,EN,FT,Data Analyst,116200,USD,116200,US,0,US,M,Data Analyst,Entry
2025,EN,FT,Data Analyst,72200,USD,72200,US,0,US,M,Data Analyst,Entry
2025,SE,FT,Machine Learning Engineer,197400,USD,197400,US,0,US,M,ML Engineer,Senior
2025,SE,FT,Machine Learning Engineer,173000,USD,173000,US,0,US,M,ML Engineer,Senior
2025,MI,FT,Data Scientist,133600,USD,133600,US,0,US,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,93500,USD,93500,US,0,US,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,121800,USD,121800,CA,0,CA,M,Data Scientist,Mid
2025,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,90000,USD,90000,US,0,US,M,Data Scientist,Senior
2025,EN,FT,Data Analyst,97000,USD,97000,CA,0,CA,M,Data Analyst,Entry
2025,EN,FT,Data Analyst,58000,USD,58000,CA,0,CA,M,Data Analyst,Entry
2025,EN,FT,Data Analyst,137000,USD,137000,US,0,US,M,Data Analyst,Entry
2025,EN,FT,Data Analyst,60400,USD,60400,US,0,US,M,Data Analyst,Entry
2025,EN,FT,Data Analyst,98300,USD,98300,US,0,US,M,Data Analyst,Entry
2025,EN,FT,Data Analyst,65500,USD,65500,US,0,US,M,Data Analyst,Entry
2025,MI,FT,Data Engineer,157500,USD,157500,CA,0,CA,M,Data Engineer,Mid
2025,MI,FT,Data Engineer,116500,USD,116500,CA,0,CA,M,Data Engineer,Mid
2025,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,170700,USD,170700,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,85300,USD,85300,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Scientist,256000,USD,256000,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,128000,USD,128000,US,0,US,M,Data Scientist,Senior
2025,EX,FT,Data Engineer,194600,USD,194600,US,0,US,M,Data Engineer,Executive
2025,MI,FT,Data Scientist,251600,USD,251600,US,0,US,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,120100,USD,120100,US,0,US,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,174000,USD,174000,US,100,US,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,110000,USD,110000,US,100,US,M,Data Scientist,Mid
2025,SE,FT,Data Scientist,256000,USD,256000,US,0,US,M,Data Scientist,Senior
